Division,Zila,Upazila/Thana,CityCorp/Paurasava,Union/Ward,Name
55,52,39,99,35,DALAGRAM
55,52,39,99,47,GORAL
55,52,39,99,53,KAKINA
55,52,39,99,65,MADATI
55,52,39,99,95,TUSHBHANDAR
55,52,55,,,LALMONIRHAT SADAR
55,52,55,33,,LALMONIRHAT PAURASAVA
55,52,55,33,01,WARD NO-01
55,52,55,33,02,WARD NO-02
55,52,55,33,03,WARD NO-03
55,52,55,33,04,WARD NO-04
55,52,55,33,05,WARD NO-05
55,52,55,33,06,WARD NO-06
55,52,55,33,07,WARD NO-07
55,52,55,33,08,WARD NO-08
55,52,55,33,09,WARD NO-09
55,52,55,99,20,BARABARI
55,52,55,99,29,GOKUNDA
55,52,55,99,36,HARATI
55,52,55,99,43,KHUNIAGACHH
55,52,55,99,51,KULAGHAT
55,52,55,99,65,MOGALHAT
55,52,55,99,73,MAHENDRANAGAR
55,52,55,99,83,PANCHAGRAM
55,52,55,99,94,RAJPUR
55,52,70,,,PATGRAM
55,52,70,66,,PATGRAM PAURASAVA
55,52,70,66,01,WARD NO-01
55,52,70,66,02,WARD NO-02
55,52,70,66,03,WARD NO-03
55,52,70,66,04,WARD NO-04
55,52,70,66,05,WARD NO-05
55,52,70,66,06,WARD NO-06
55,52,70,66,07,WARD NO-07
55,52,70,66,08,WARD NO-08
55,52,70,66,09,WARD NO-09
55,52,70,99,13,BAURA
55,52,70,99,15,BURIMARI
55,52,70,99,19,DAHAGRAM
55,52,70,99,27,JAGATBER
55,52,70,99,40,JONGRA
55,52,70,99,54,KUCHLIBARI
55,52,70,99,67,PATGRAM
55,52,70,99,81,SREERAMPUR
55,73,,,,NILPHAMARI
55,73,12,,,DIMLA
55,73,12,99,13,BALA PARA
55,73,12,99,19,DIMLA
55,73,12,99,28,GAYABARI
55,73,12,99,38,JHUNAGACHH CHAPANI
55,73,12,99,47,KHALISA CHAPANI
55,73,12,99,57,KHOGA KHARIBARI
55,73,12,99,66,NAOTARA UNION
55,73,12,99,76,PASCHIM CHHATNAI
55,73,12,99,85,PURBA CHHATNAI
55,73,12,99,95,TEPA KHARIBARI
55,73,15,,,DOMAR UPAZILA
55,73,15,25,,DOMAR PAURASAVA
55,73,15,25,01,WARD NO-01
55,73,15,25,02,WARD NO-02
55,73,15,25,03,WARD NO-03
55,73,15,25,04,WARD NO-04
55,73,15,25,05,WARD NO-05
55,73,15,25,06,WARD NO-06
55,73,15,25,07,WARD NO-07
55,73,15,25,08,WARD NO-08
55,73,15,25,09,WARD NO-09
55,73,15,99,17,BAMUNIA UNION
55,73,15,99,19,BHOGDABARI UNION
55,73,15,99,28,BORAGARI UNION
55,73,15,99,38,DOMAR UNION
55,73,15,99,47,GOMNATI UNION
55,73,15,99,57,HARINCHARA
55,73,15,99,66,JORABARI
55,73,15,99,76,KETKIBARI
55,73,15,99,85,PANGA MATUKPUR
55,73,15,99,95,SONAROY
55,73,36,,,JALDHAKA
55,73,36,37,,JALDHAKA PAURASHAVA
55,73,36,37,01,WARD NO-01
55,73,36,37,02,WARD NO-02
55,73,36,37,03,WARD NO-03
55,73,36,37,04,WARD NO-04
55,73,36,37,05,WARD NO-05
55,73,36,37,06,WARD NO-06
55,73,36,37,07,WARD NO-07
55,73,36,37,08,WARD NO-08
55,73,36,37,09,WARD NO-09
55,73,36,99,13,BALAGRAM
55,73,36,99,14,DAOABARI
55,73,36,99,21,DHARMAPAL
55,73,36,99,29,GOLMUNDA
55,73,36,99,36,GOLNA
55,73,36,99,51,KAIMARI
55,73,36,99,58,KANTHALI
55,73,36,99,65,KHUTAMARA
55,73,36,99,80,MIRGANJ
55,73,36,99,87,SHIMULBARI
55,73,36,99,94,SAULMARI
55,73,45,,,KISHOREGANJ
55,73,45,99,17,BAHAGILI
55,73,45,99,25,BARABHITA
55,73,45,99,34,CHANDKHANA
55,73,45,99,43,GARAGRAM
55,73,45,99,51,KISHOREGANJ
55,73,45,99,60,MAGURA
55,73,45,99,69,NITAI
55,73,45,99,86,PUTIMARI
55,73,45,99,94,RANACHANDI
55,73,64,,,NILPHAMARI SADAR
55,73,64,50,,NILPHAMARI PAURASAVA
55,73,64,50,01,WARD NO-01
55,73,64,50,02,WARD NO-02
55,73,64,50,03,WARD NO-03
55,73,64,50,04,WARD NO-04
55,73,64,50,05,WARD NO-05
55,73,64,50,06,WARD NO-06
55,73,64,50,07,WARD NO-07
55,73,64,50,08,WARD NO-08
55,73,64,50,09,WARD NO-09
55,73,64,99,11,CHAPRA SARAMJANI
55,73,64,99,12,CHARAIKHOLA
55,73,64,99,18,CHAORA BARGACHHA
55,73,64,99,25,GORGRAM
55,73,64,99,31,ITAKHOLA
55,73,64,99,37,KACHUKATA
55,73,64,99,44,KHOKSHABARI
55,73,64,99,50,KUNDA PUKUR
55,73,64,99,63,PANCH PUKUR
55,73,64,99,69,PALASHBARI
55,73,64,99,73,LAKSHMI CHAP
55,73,64,99,75,RAMNAGAR
55,73,64,99,82,SANGALSHI
55,73,64,99,88,SONAROY
55,73,64,99,94,TUPAMARI
55,73,85,,,SAIDPUR UPAZILA
55,73,85,75,,SAIDPUR PAURASAVA
55,73,85,75,01,WARD NO-01
55,73,85,75,02,WARD NO-02
55,73,85,75,03,WARD NO-03
55,73,85,75,04,WARD NO-04
55,73,85,75,05,WARD NO-05
55,73,85,75,06,WARD NO-06
55,73,85,75,07,WARD NO-07
55,73,85,75,08,WARD NO-08
55,73,85,75,09,WARD NO-09
55,73,85,75,10,WARD NO-10
55,73,85,75,11,WARD NO-11
55,73,85,75,12,WARD NO-12
55,73,85,75,13,WARD NO-13
55,73,85,75,14,WARD NO-14
55,73,85,75,15,WARD NO-15
55,73,85,99,23,BANGALIPUR
55,73,85,99,27,BOTHLAGARI
55,73,85,99,40,KAMAR PUKUR
55,73,85,99,54,KHATA MADHUPUR
55,73,85,99,67,KUSHIRAM BELPUKUR
55,73,85,99,98,CANTONMENT
55,77,,,,PANCHAGARH
55,77,04,,,ATWARI
55,77,04,99,13,ALOWA KHOWA
55,77,04,99,27,BALARAMPUR
55,77,04,99,40,DHAMOR
55,77,04,99,54,MIRZAPUR
55,77,04,99,67,RADHANAGAR
55,77,04,99,81,TARIA
55,77,25,,,BODA
55,77,25,20,,BODA PAURASHAVA
55,77,25,20,01,WARD NO-01
55,77,25,20,02,WARD NO-02
55,77,25,20,03,WARD NO-03
55,77,25,20,04,WARD NO-04
55,77,25,20,05,WARD NO-05
55,77,25,20,06,WARD NO-06
55,77,25,20,07,WARD NO-07
55,77,25,20,08,WARD NO-08
55,77,25,20,09,WARD NO-09
55,77,25,99,12,BARA SHASHI
55,77,25,99,14,BANAGRAM
55,77,25,99,21,BODA
55,77,25,99,29,CHANDANBARI
55,77,25,99,51,JHALAISHALSIRI
55,77,25,99,58,KAJAL DIGHI KALIGANJ
55,77,25,99,73,MAIDAN DIGHI
55,77,25,99,80,MAREA BAMANHAT
55,77,25,99,87,PANCHPIR
55,77,25,99,94,SAKOA
55,77,34,,,DEBIGANJ
55,77,34,99,19,CHILAHATI
55,77,34,99,28,DANDAPAL
55,77,34,99,38,DEBIDOBA
55,77,34,99,47,DEBIGANJ
55,77,34,99,53,HAZRADANGA
55,77,34,99,57,PAMULI
55,77,34,99,66,SALDANGA
55,77,34,99,76,MALLIKADAHA
55,77,34,99,85,SUNDAR DIGHI
55,77,34,99,95,TEPRIGANJ
55,77,73,,,PANCHAGARH SADAR
55,77,73,50,,PANCHAGARH PAURASAVA
55,77,73,50,01,WARD NO-01
55,77,73,50,02,WARD NO-02
55,77,73,50,03,WARD NO-03
55,77,73,50,04,WARD NO-04
55,77,73,50,05,WARD NO-05
55,77,73,50,06,WARD NO-06
55,77,73,50,07,WARD NO-07
55,77,73,50,08,WARD NO-08
55,77,73,50,09,WARD NO-09
55,77,73,99,11,AMARKHANA
55,77,73,99,23,CHAKLARHAT
55,77,73,99,35,HAFIZABAD
55,77,73,99,36,DHAKKAMARA
55,77,73,99,43,GARINABARI
55,77,73,99,47,HARIBHASA
55,77,73,99,59,KAMAT KAJAL DIGHI
55,77,73,99,65,MAGURA
55,77,73,99,71,PANCHAGARH
55,77,73,99,83,SATMARA
55,77,90,,,TENTULIA
55,77,90,99,13,BANGLABANDHA
55,77,90,99,27,BHOJANPUR
55,77,90,99,40,DEBNAGAR
55,77,90,99,54,BURABURI
55,77,90,99,67,SALBAHAN
55,77,90,99,81,TENTULIA
55,77,90,99,94,TIMAIHAT
55,85,,,,RANGPUR
55,85,03,,,BADARGANJ
55,85,03,13,,BADARGANJ PAURASAVA
55,85,03,13,01,WARD NO-01
55,85,03,13,02,WARD NO-02
55,85,03,13,03,WARD NO-03
55,85,03,13,04,WARD NO-04
55,85,03,13,05,WARD NO-05
55,85,03,13,06,WARD NO-06
55,85,03,13,07,WARD NO-07
55,85,03,13,08,WARD NO-08
55,85,03,13,09,WARD NO-09
55,85,03,99,16,KALU PARA
55,85,03,99,18,BISHNUPUR
55,85,03,99,25,DAMODARPUR
55,85,03,99,31,GOPALPUR
55,85,03,99,37,GOPINATHPUR
55,85,03,99,63,KUTUBPUR
55,85,03,99,69,LOHANI PARA
55,85,03,99,75,MADHUPUR
55,85,03,99,82,RADHANAGAR
55,85,03,99,88,RAMNATHPUR
55,85,27,,,GANGACHARA
55,85,27,99,16,ALAM BIDITAR
55,85,27,99,19,BARABIL
55,85,27,99,21,BETGARI
55,85,27,99,31,GANGACHARA
55,85,27,99,42,GAJAGHANTA
55,85,27,99,52,KHALEYA
55,85,27,99,63,KOLKANDA
55,85,27,99,73,LAKSHMITARI
55,85,27,99,77,NOHALI
55,85,27,99,84,MARANIA
55,85,42,,,KAUNIA
55,85,42,25,,HARAGACHH (KAUNIA) PAURASAVA
55,85,42,25,01,WARD NO-01
55,85,42,25,02,WARD NO-02
55,85,42,25,03,WARD NO-03
55,85,42,25,04,WARD NO-04
55,85,42,25,05,WARD NO-05
55,85,42,25,06,WARD NO-06
55,85,42,25,07,WARD NO-07
55,85,42,25,08,WARD NO-08
55,85,42,25,09,WARD NO-09
55,85,42,75,55,WARD NO-30 (PART) CITY CORP.
55,85,42,99,23,HARAGACHH
55,85,42,99,27,KAUNIA BALA PARA
55,85,42,99,40,KURSHA
55,85,42,99,54,SARAI
55,85,42,99,67,SHAHIDBAGH
55,85,42,99,81,TEPA MADHUPUR
55,85,49,,,RANGPUR SADAR
55,85,49,75,,RANGPUR CITY CORPORATION
55,85,49,75,01,WARD NO-01
55,85,49,75,02,WARD NO-02
55,85,49,75,03,WARD NO-03
55,85,49,75,04,WARD NO-04
55,85,49,75,05,WARD NO-05
55,85,49,75,06,WARD NO-06
55,85,49,75,07,WARD NO-07
55,85,49,75,08,WARD NO-08
55,85,49,75,09,WARD NO-09
55,85,49,75,10,WARD NO-10
55,85,49,75,11,WARD NO-11
55,85,49,75,12,WARD NO-12
55,85,49,75,13,WARD NO-13
55,85,49,75,14,WARD NO-14
55,85,49,75,15,WARD NO-15
55,85,49,75,41,WARD NO-16
55,85,49,75,42,WARD NO-17
55,85,49,75,43,WARD NO-18
55,85,49,75,44,WARD NO-19
55,85,49,75,45,WARD NO-20
55,85,49,75,46,WARD NO-21
55,85,49,75,47,WARD NO-22
55,85,49,75,48,WARD NO-23
55,85,49,75,49,WARD NO-24
55,85,49,75,50,WARD NO-25
55,85,49,75,51,WARD NO-26
55,85,49,75,52,WARD NO-27
55,85,49,75,53,WARD NO-28
55,85,49,75,54,WARD NO-29 (PART)
55,85,49,75,55,WARD NO-30 (PART)
55,85,49,75,56,WARD NO-31
55,85,49,75,57,WARD NO-32
55,85,49,75,58,WARD NO-33
55,85,49,99,17,CHANDANPAT
55,85,49,99,23,HARIDEBPUR
55,85,49,99,31,MOMINPUR
55,85,49,99,63,SADYA PUSHKARNI
55,85,49,99,98,CANTONMENT
55,85,58,,,MITHA PUKUR
55,85,58,99,17,BALUA MASIMPUR
55,85,58,99,21,BARABALA
55,85,58,99,26,BARA HAZRATPUR
55,85,58,99,32,BALARHAT
55,85,58,99,37,BHANGNI
55,85,58,99,43,CHENGMARI
55,85,58,99,49,DURGAPUR
55,85,58,99,54,EMADPUR
55,85,58,99,60,GOPALPUR
55,85,58,99,62,KAFRIKHAL
55,85,58,99,65,KHORAGACHH
55,85,58,99,67,LATIFPUR
55,85,58,99,72,MILANPUR
55,85,58,99,78,MIRZAPUR
55,85,58,99,83,MAYENPUR
55,85,58,99,89,PAIRABAND
55,85,58,99,94,RANI PUKUR
55,85,73,,,PIRGACHHA
55,85,73,75,54,WARD NO-54 (PART) CITY CORP.
55,85,73,99,17,ANNADANAGAR
55,85,73,99,19,CHHAOLA
55,85,73,99,28,ITAKUMARI
55,85,73,99,38,KAIKURI
55,85,73,99,47,KALYANI
55,85,73,99,57,KANDI
55,85,73,99,66,PARUL
55,85,73,99,76,PIRGACHHA
55,85,73,99,85,TAMBULPUR
55,85,76,,,PIRGANJ
55,85,76,99,16,BARA ALAMPUR
55,85,76,99,22,BARA DARGAH
55,85,76,99,28,BHENDABARI
55,85,76,99,35,CHAITRAKUL
55,85,76,99,41,CHATRA
55,85,76,99,47,KABILPUR
55,85,76,99,54,KUMEDPUR
55,85,76,99,56,MADANKHALI
55,85,76,99,58,MITHAPUR
55,85,76,99,63,PANCHGACHHA
55,85,76,99,69,PIRGANJ
55,85,76,99,75,ROYPUR
55,85,76,99,82,RAMNATHPUR
55,85,76,99,88,SHANERHAT
55,85,76,99,95,TUKURIA
55,85,92,,,TARAGANJ
55,85,92,99,25,ALAMPUR
55,85,92,99,47,EKARCHALI
55,85,92,99,63,HARIARKUTI
55,85,92,99,71,KURSHA
55,85,92,99,79,SAYAR
55,94,,,,THAKURGAON
55,94,08,,,BALIADANGI
55,94,08,99,10,AMJANKHORE
55,94,08,99,21,BARABARI
55,94,08,99,31,BARA PALASHBARI
55,94,08,99,42,BHANOR
55,94,08,99,52,CHAROL
55,94,08,99,63,DHANTALA
55,94,08,99,73,DUOSUO
55,94,08,99,84,PARIA
55,94,51,,,HARIPUR
55,94,51,99,13,AMGAON
55,94,51,99,27,BAKUA
55,94,51,99,40,BHATURIA
55,94,51,99,54,DANGI PARA
55,94,51,99,67,GEDURA
55,94,51,99,81,HARIPUR
55,94,82,,,PIRGANJ
55,94,82,33,,PIRGANJ PAURASAVA
55,94,82,33,01,WARD NO-01
55,94,82,33,02,WARD NO-02
55,94,82,33,03,WARD NO-03
55,94,82,33,04,WARD NO-04
55,94,82,33,05,WARD NO-05
55,94,82,33,06,WARD NO-06
55,94,82,33,07,WARD NO-07
55,94,82,33,08,WARD NO-08
55,94,82,33,09,WARD NO-09
55,94,82,99,23,BAIRCHUNA
55,94,82,99,25,BHOMRADAHA
55,94,82,99,34,DAULATPUR
55,94,82,99,43,HAJIPUR
55,94,82,99,51,JABARHAT
55,94,82,99,60,KHANGAON
55,94,82,99,69,KUSHA RANIGANJ
55,94,82,99,77,PIRGANJ
55,94,82,99,86,SAIDPUR
55,94,82,99,94,SENGAON
55,94,86,,,RANISANKAIL
55,94,86,55,,RANISANKAIL PAURASHAVA
55,94,86,55,01,WARD NO-01
55,94,86,55,02,WARD NO-02
55,94,86,55,03,WARD NO-03
55,94,86,55,04,WARD NO-04
55,94,86,55,05,WARD NO-05
55,94,86,55,06,WARD NO-06
55,94,86,55,07,WARD NO-07
55,94,86,55,08,WARD NO-08
55,94,86,55,09,WARD NO-09
55,94,86,99,15,BACHOR
55,94,86,99,31,DHARMAGARH
55,94,86,99,47,HOSSAIN GAON
55,94,86,99,55,KASHIPUR
55,94,86,99,63,LEHEMBA
55,94,86,99,71,NONDUAR
55,94,86,99,79,NEKMARAD
55,94,86,99,87,RATOR
55,94,94,,,THAKURGAON SADAR
55,94,94,66,,THAKURGAON PAURASAVA
55,94,94,66,01,WARD NO-01
55,94,94,66,02,WARD NO-02
55,94,94,66,03,WARD NO-03
55,94,94,66,04,WARD NO-04
55,94,94,66,05,WARD NO-05
55,94,94,66,06,WARD NO-06
55,94,94,66,07,WARD NO-07
55,94,94,66,08,WARD NO-08
55,94,94,66,09,WARD NO-09
55,94,94,66,10,WARD NO-10
55,94,94,66,11,WARD NO-11
55,94,94,66,12,WARD NO-12
55,94,94,99,13,AKHANAGAR
55,94,94,99,14,AKCHA
55,94,94,99,15,AULIAPUR
55,94,94,99,17,BEGUNBARI
55,94,94,99,21,BALIA
55,94,94,99,26,BARAGAON
55,94,94,99,31,CHILARANG
55,94,94,99,36,DEBIPUR
55,94,94,99,39,DHOLARHAT
55,94,94,99,42,GAREYA
55,94,94,99,47,JAGANNATHPUR
55,94,94,99,52,JAMALPUR
55,94,94,99,58,MOHAMMADPUR
55,94,94,99,63,NARGUN
55,94,94,99,68,RAHIMANPUR
55,94,94,99,73,ROYPUR
55,94,94,99,79,RAJAGAON
55,94,94,99,84,RUHEA
55,94,94,99,86,RUHEA PASCHIM
55,94,94,99,89,SALANDAR
55,94,94,99,94,SUKHANPUKHARI
60,,,,,SYLHET
60,36,,,,HABIGANJ
60,36,02,,,AJMIRIGANJ
60,36,02,12,,AJMIRIGANJ PAURASHAVA
60,36,02,12,01,WARD NO-01
60,36,02,12,02,WARD NO-02
60,36,02,12,03,WARD NO-03
60,36,02,12,04,WARD NO-04
60,36,02,12,05,WARD NO-05
60,36,02,12,06,WARD NO-06
60,36,02,12,07,WARD NO-07
60,36,02,12,08,WARD NO-08
60,36,02,12,09,WARD NO-09
60,36,02,99,13,AJMIRIGANJ
60,36,02,99,27,BADALPUR
60,36,02,99,54,JALSUKA
60,36,02,99,67,KAKAILSEO
60,36,02,99,81,SHIBPASHA
60,36,05,,,BAHUBAL
60,36,05,99,11,BAHUBAL
60,36,05,99,23,BHADESHWAR
60,36,05,99,35,LAMATASHI
60,36,05,99,47,MIRPUR
60,36,05,99,59,PUTIJURI
60,36,05,99,71,SATKAPAN
60,36,05,99,83,SNANGHAT
60,36,11,,,BANIACHONG
60,36,11,99,11,UTTAR PURBA BANIACHANG
60,36,11,99,12,UTTAR PASCHIM BANIYACHANG
60,36,11,99,18,DAKSHIN PURBA BANIYACHANG
60,36,11,99,25,DAKSHIN PASCHIM BANIYACHANG
60,36,11,99,31,BARAIURI
60,36,11,99,37,DAULATPUR
60,36,11,99,44,KAGAPASHA
60,36,11,99,50,KHAGAURA
60,36,11,99,56,MAKRAMPUR
60,36,11,99,63,MANDARI
60,36,11,99,69,MURADPUR
60,36,11,99,75,PAILARKANDI
60,36,11,99,82,PUKHRA
60,36,11,99,88,SUJATPUR
60,36,11,99,94,SUBIDPUR
60,36,26,,,CHUNARUGHAT
60,36,26,16,,CHUNARUGHAT PAURASHAVA
60,36,26,16,01,WARD NO-01
60,36,26,16,02,WARD NO-02
60,36,26,16,03,WARD NO-03
60,36,26,16,04,WARD NO-04
60,36,26,16,05,WARD NO-05
60,36,26,16,06,WARD NO-06
60,36,26,16,07,WARD NO-07
60,36,26,16,08,WARD NO-08
60,36,26,16,09,WARD NO-09
60,36,26,99,13,AHMADABAD
60,36,26,99,19,CHUNARUGHAT
60,36,26,99,28,DEORGACHH
60,36,26,99,38,GAZIPUR
60,36,26,99,47,MIRAHI
60,36,26,99,57,PAIK PARA
60,36,26,99,66,RANIGAON
60,36,26,99,76,SANKHOLA
60,36,26,99,85,SHATIAJURI
60,36,26,99,95,UBAHATA
60,36,44,,,HABIGANJ SADAR
60,36,44,20,,HABIGANJ PAURASHAVA
60,36,44,20,01,WARD NO-01
60,36,44,20,02,WARD NO-02
60,36,44,20,03,WARD NO-03
60,36,44,20,04,WARD NO-04
60,36,44,20,05,WARD NO-05
60,36,44,20,06,WARD NO-06
60,36,44,20,07,WARD NO-07
60,36,44,20,08,WARD NO-08
60,36,44,20,09,WARD NO-09
60,36,44,80,,SHAYESTAGANG PAURASHAVA
60,36,44,80,11,WARD NO-01 (SHAYESTAGANG)
60,36,44,80,12,WARD NO-02
60,36,44,80,13,WARD NO-03
60,36,44,80,14,WARD NO-04
60,36,44,80,15,WARD NO-05
60,36,44,80,16,WARD NO-06
60,36,44,80,17,WARD NO-07
60,36,44,80,18,WARD NO-08
60,36,44,80,19,WARD NO-09
60,36,44,99,22,GOPAYA
60,36,44,99,24,LASKARPUR
60,36,44,99,28,LUKHRA
60,36,44,99,38,NIZAMPUR
60,36,44,99,47,NURPUR
60,36,44,99,57,POIL
60,36,44,99,66,RAZIURA
60,36,44,99,76,RICHI
60,36,44,99,85,SAISTAGANJ
60,36,44,99,95,TEGHARIA
60,36,68,,,LAKHAI
60,36,68,99,13,BAMAI
60,36,68,99,27,BULLA
60,36,68,99,40,KARAB
60,36,68,99,54,LAKHAI
60,36,68,99,67,MURAKARI
60,36,68,99,81,MURIAUK
60,36,71,,,MADHABPUR
60,36,71,40,,MADHABPUR PAURASHAVA
60,36,71,40,01,WARD NO-01
60,36,71,40,02,WARD NO-02
60,36,71,40,03,WARD NO-03
60,36,71,40,04,WARD NO-04
60,36,71,40,05,WARD NO-05
60,36,71,40,06,WARD NO-06
60,36,71,40,07,WARD NO-07
60,36,71,40,08,WARD NO-08
60,36,71,40,09,WARD NO-09
60,36,71,99,16,ADAIR
60,36,71,99,17,BAGASURA
60,36,71,99,25,BAHARA
60,36,71,99,34,BULLA
60,36,71,99,43,CHHATIAIN
60,36,71,99,51,CHOWMOHANI
60,36,71,99,60,DHARMAGHAR
60,36,71,99,69,0AGADISHPUR
60,36,71,99,77,ANDIURAUK
60,36,71,99,86,NOAPARA
60,36,71,99,94,SHAHJAHANPUR
60,36,77,,,NABIGANJ
60,36,77,60,,NABIGANJ PAURASHAVA
60,36,77,60,01,WARD NO-01
60,36,77,60,02,WARD NO-02
60,36,77,60,03,WARD NO-03
60,36,77,60,04,WARD NO-04
60,36,77,60,05,WARD NO-05
60,36,77,60,06,WARD NO-06
60,36,77,60,07,WARD NO-07
60,36,77,60,08,WARD NO-08
60,36,77,60,09,WARD NO-09
60,36,77,99,13,AUSKANDI
60,36,77,99,14,BAUSHA
60,36,77,99,21,DEBPARA
60,36,77,99,29,DIGHALBAK
60,36,77,99,43,GAZNAPUR
60,36,77,99,51,INATHGANJ
60,36,77,99,58,KALAIR BANGA
60,36,77,99,65,KARGAON
60,36,77,99,73,KURSHI
60,36,77,99,80,NABIGANJ
60,36,77,99,87,PANIUNDA
60,36,77,99,90,PURBA BARA BAKHAIR
60,36,77,99,94,PASCHIM BARA BHAKHAIR
60,58,,,,MAULVIBAZAR
60,58,14,,,BARLEKHA
60,58,14,13,,BARLEKHA PAURASHAVA
60,58,14,13,01,WARD NO-01
60,58,14,13,02,WARD NO-02
60,58,14,13,03,WARD NO-03
60,58,14,13,04,WARD NO-04
60,58,14,13,05,WARD NO-05
60,58,14,13,06,WARD NO-06
60,58,14,13,07,WARD NO-07
60,58,14,13,08,WARD NO-08
60,58,14,13,09,WARD NO-09
60,58,14,99,13,BARLEKHA
60,58,14,99,15,BARNI
60,58,14,99,29,DAKSHIN SHAHABAJPUR
60,58,14,99,31,DAKSHIN DAKSHINBHAGH
60,58,14,99,39,DASHER BAZAR
60,58,14,99,63,NIJ BAHADURPUR
60,58,14,99,77,SUJANAGAR
60,58,14,99,80,UTTAR DAKSHINBHAG
60,58,14,99,85,UTTAR SHAHABAJPUR
60,58,14,99,94,TALIMPUR
60,58,35,,,JURI
60,58,35,99,23,FULTALA
60,58,35,99,29,GOALBARI
60,58,35,99,47,JAIFARNAGAR
60,58,35,99,55,PASCHIM JURI
60,58,35,99,67,PURBA JURI
60,58,35,99,83,SAGARNAL
60,58,56,,,KAMALGANJ
60,58,56,15,,KAMALGANJ PAURASHAVA
60,58,56,15,01,WARD NO-01
60,58,56,15,02,WARD NO-02
60,58,56,15,03,WARD NO-03
60,58,56,15,04,WARD NO-04
60,58,56,15,05,WARD NO-05
60,58,56,15,06,WARD NO-06
60,58,56,15,07,WARD NO-07
60,58,56,15,08,WARD NO-08
60,58,56,15,09,WARD NO-09
60,58,56,99,17,ADAMPUR
60,58,56,99,19,ALINAGAR
60,58,56,99,28,ISLAMPUR
60,58,56,99,38,KAMALGANJ
60,58,56,99,47,MADHABPUR
60,58,56,99,57,MUNSHI BAZAR
60,58,56,99,66,PATANUSHAR
60,58,56,99,76,RAHIMPUR
60,58,56,99,85,SHAMSHERNAGAR
60,58,65,,,KULAURA
60,58,65,25,,KULAURA PAURASHAVA
60,58,65,25,01,WARD NO-01
60,58,65,25,02,WARD NO-02
60,58,65,25,03,WARD NO-03
60,58,65,25,04,WARD NO-04
60,58,65,25,05,WARD NO-05
60,58,65,25,06,WARD NO-06
60,58,65,25,07,WARD NO-07
60,58,65,25,08,WARD NO-08
60,58,65,25,09,WARD NO-09
60,58,65,99,10,BHUKSHIMAIL
60,58,65,99,11,BARAMCHAL
60,58,65,99,13,BHATERA
60,58,65,99,17,BRAHMAN BAZAR
60,58,65,99,35,HAJIPUR
60,58,65,99,41,JOYCHANDI
60,58,65,99,53,KADIRPUR
60,58,65,99,59,KARMADHA
60,58,65,99,65,KULAURA
60,58,65,99,71,PRITHIM PASHA
60,58,65,99,77,ROUTHGAON
60,58,65,99,89,SHARIFPUR
60,58,65,99,95,TILAGAON
60,58,74,,,MAULVIBAZAR SADAR
60,58,74,50,,MAULVIBAZAR PAURASHAVA
60,58,74,50,01,WARD NO-01
60,58,74,50,02,WARD NO-02
60,58,74,50,03,WARD NO-03
60,58,74,50,04,WARD NO-04
60,58,74,50,05,WARD NO-05
60,58,74,50,06,WARD NO-06
60,58,74,50,07,WARD NO-07
60,58,74,50,08,WARD NO-08
60,58,74,50,09,WARD NO-09
60,58,74,99,13,AKHAILKURA
60,58,74,99,14,AMTAIL
60,58,74,99,21,CHANDIGHAT
60,58,74,99,29,EKATUNA
60,58,74,99,36,GIASNAGAR
60,58,74,99,43,KAMALPUR
60,58,74,99,51,KANAKPUR
60,58,74,99,58,KHALILPUR
60,58,74,99,65,MANUMUKH
60,58,74,99,80,MOSTAFAPUR
60,58,74,99,87,NAZIRABAD
60,58,74,99,94,UPPER KAGABALA
60,58,80,,,RAJNAGAR
60,58,80,99,10,FATEHPUR
60,58,80,99,21,KAMAR CHAK
60,58,80,99,31,MANSURNAGAR
60,58,80,99,42,MUNSHI BAZAR
60,58,80,99,52,PANCHGAON
60,58,80,99,63,RAJNAGAR
60,58,80,99,73,TENGRA
60,58,80,99,84,UTTARBHAG
60,58,83,,,SREEMANGAL
60,58,83,75,,SREEMANGAL PAURASHAVA
60,58,83,75,01,WARD NO-01
60,58,83,75,02,WARD NO-02
60,58,83,75,03,WARD NO-03
60,58,83,75,04,WARD NO-04
60,58,83,75,05,WARD NO-05
60,58,83,75,06,WARD NO-06
60,58,83,75,07,WARD NO-07
60,58,83,75,08,WARD NO-08
60,58,83,75,09,WARD NO-09
60,58,83,99,15,ASHIDRON
60,58,83,99,19,BHUNABIR
60,58,83,99,28,KALAPUR
60,58,83,99,38,KALIGHAT
60,58,83,99,47,MIRZAPUR
60,58,83,99,57,RAJGHAT
60,58,83,99,66,SATGOAN
60,58,83,99,76,SINDURKHAN
60,58,83,99,85,SREEMANGAL
60,90,,,,SUNAMGANJ
60,90,18,,,BISHWAMBARPUR
60,90,18,99,17,DAKSHIN BADAGHAT
60,90,18,99,20,DHONPUR
60,90,18,99,34,FATEHPUR
60,90,18,99,77,PALASH
60,90,18,99,80,SHOLUKABAD
60,90,23,,,CHHATAK
60,90,23,20,,CHHATAK PAURASHAVA
60,90,23,20,01,WARD NO-01
60,90,23,20,02,WARD NO-02
60,90,23,20,03,WARD NO-03
60,90,23,20,04,WARD NO-04
60,90,23,20,05,WARD NO-05
60,90,23,20,06,WARD NO-06
60,90,23,20,07,WARD NO-07
60,90,23,20,08,WARD NO-08
60,90,23,20,09,WARD NO-09
